A;-0.56982;0.89782566;8.231265
O;348.3665;-12.504317;-7.839885
A;0.866701;0.24420857;9.337387
O;348.3665;-12.504317;-7.839885
A;0.32561144;0.23942018;9.739613
O;348.3665;-12.504317;-7.839885
A;0.016759412;0.33518824;9.76116
O;348.3665;-12.504317;-7.839885
A;-0.016759412;0.38307226;9.528923
O;348.3665;-12.504317;-7.839885
A;0.08140286;0.35434186;9.617508
O;348.3665;-12.504317;-7.839885
A;-0.49320555;-0.04070143;10.271125
O;348.3665;-12.504317;-7.839885
A;-1.328782;0.37110126;10.453085
O;348.3665;-12.504317;-7.839885
A;-0.9816227;0.33039984;9.904813
O;348.3665;-12.504317;-7.839885
A;-2.3343468;0.8714894;8.74123
O;348.3665;-12.504317;-7.839885
A;-2.9735985;0.9816227;9.212888
O;348.3665;-12.504317;-7.839885
A;-3.8762126;1.3623008;9.55047
O;348.3665;-12.504317;-7.839885
A;-4.220978;1.8770541;9.059659
O;348.3665;-12.504317;-7.839885
A;-4.9296613;2.4971523;7.513005
O;348.3665;-12.504317;-7.839885
A;-5.4539914;3.5362358;5.9807158
O;348.3665;-12.504317;-7.839885
A;-6.26802;3.9671922;6.6486983
O;348.3665;-12.504317;-7.839885
A;-6.301539;4.7668557;6.220136
O;348.3665;-12.504317;-7.839885
A;-6.9862804;5.6407394;4.122815
O;348.3665;-12.504317;-7.839885
A;-7.503428;6.030994;3.643975
O;348.3665;-12.504317;-7.839885
A;-6.1411276;6.9623384;1.1540052
O;348.3665;-12.504317;-7.839885
A;-6.603208;7.410054;-0.5650316
O;348.3665;-12.504317;-7.839885
A;-5.827487;7.723695;-1.9656396
O;348.3665;-12.504317;-7.839885
A;-3.643975;7.6111674;-4.0318356
O;348.3665;-12.504317;-7.839885
A;-3.4620156;7.714118;-4.369418
O;348.3665;-12.504317;-7.839885
A;-2.2936451;7.2304893;-5.770026
O;348.3665;-12.504317;-7.839885
A;-1.3958195;6.9048777;-6.5505357
O;348.3665;-12.504317;-7.839885
A;-0.31603462;6.339846;-7.57286
O;348.3665;-12.504317;-7.839885
A;1.0007763;5.8346696;-8.310274
O;348.3665;-12.504317;-7.839885
A;1.2138603;5.1762643;-7.1849995
O;348.3665;-12.504317;-7.839885
A;2.6360161;4.285621;-8.659827
O;348.3665;-12.504317;-7.839885
A;3.9073372;3.323152;-9.011775
O;348.3665;-12.504317;-7.839885
A;4.525041;2.207454;-7.3765354
O;348.3665;-12.504317;-7.839885
A;6.4882865;1.4413095;-6.6367273
O;348.3665;-12.504317;-7.839885
A;5.0517654;2.2170308;-8.0684595
O;348.3665;-12.504317;-7.839885
A;5.4659624;1.9297266;-8.279149
O;348.3665;-12.504317;-7.839885
A;6.612785;2.0254946;-8.53054
O;348.3665;-12.504317;-7.839885
A;3.6583402;3.3662477;-9.49301
O;348.3665;-12.504317;-7.839885
