A;0.6679823;-0.1316811;10.359711
O;6.0904713;-0.67870235;-4.6766186
A;-1.484405;-0.3184288;9.832987
O;6.9571533;-0.59967977;-4.9029818
A;-0.7398083;-0.22744916;9.940725
O;7.010357;-0.5001898;-4.4079003
A;-0.9864111;-0.08619126;9.248801
O;6.9326353;-0.9546122;-3.9788089
A;-0.61530983;-0.3184288;10.627861
O;5.6354203;-0.3446754;-4.751814
A;-2.0685902;0.10534488;9.399636
O;5.2072964;-0.9642256;-6.6730337
A;-2.2577322;-0.1436521;7.848193
O;4.7897615;-1.5186938;-10.041306
A;-3.8139634;-0.36152446;9.770737
O;4.641412;-0.1414285;-13.893307
A;-4.268862;-0.8858546;9.488221
O;4.8746862;0.9028068;-17.015034
A;-5.544971;-0.30166942;8.453926
O;4.370077;-0.022159375;-20.70584
A;-5.8203044;-0.48602295;7.955932
O;3.940358;0.62274444;-23.78208
A;-5.74369;-0.8882488;7.4603324
O;3.3144374;1.5606138;-28.259338
A;-7.00304;-0.8858546;7.5680714
O;3.0771842;1.8492717;-30.97968
A;-7.5944076;-0.92895025;6.1650696
O;3.1608927;2.0653334;-34.54682
A;-7.9702973;-1.1348516;5.90889
O;3.788203;2.1946166;-39.553154
A;-9.404425;-0.557849;4.4196963
O;3.0437088;1.4282666;-44.133827
A;-9.160215;-0.7445967;4.3885717
O;3.0795238;1.0698509;-48.212223
A;-8.836999;-0.545878;2.743755
O;3.2397172;0.64984703;-51.96276
A;-9.677363;-0.34237084;2.3535004
O;1.8066429;0.6138744;-56.290947
A;-9.232041;-0.6440403;1.6376339
O;1.4945524;0.97771204;-60.61744
A;-9.3421755;-0.6344634;0.50278234
O;1.6089363;1.2564493;-64.043724
A;-9.981427;-0.6344634;-1.6903064
O;1.0564321;1.8340881;-70.726776
A;-9.674969;-0.47884035;-3.2680852
O;1.3243121;1.7362088;-75.27731
A;-9.579201;-0.50757074;-3.8355112
O;1.3641802;1.4586754;-79.50686
A;-8.480263;0.08379706;-5.595249
O;1.1607101;0.64626795;-82.55232
A;-8.401254;-0.016759412;-5.949591
O;0.439091;0.5690373;-85.949554
A;-7.8386164;0.24420857;-5.592855
O;359.89777;-179.57141;-88.73202
A;-7.9272017;-0.04309563;-6.9360023
O;359.8531;-179.29578;-84.28825
A;-6.5026517;0.10534488;-7.204153
O;359.83466;-179.05524;-80.52028
A;-5.9663506;0.16998832;-8.008605
O;359.67688;-178.70445;-77.48246
A;-4.7548847;-0.110133275;-8.590396
O;359.7928;-178.51231;-72.18493
A;-4.675876;0.08379706;-8.698134
O;359.3862;-178.17624;-69.50798
A;-3.1627405;0.50996494;-10.912771
O;358.62817;-177.37234;-64.455055
A;-1.4796166;0.40940848;-9.129091
O;353.58252;-175.82327;-60.906307
A;-0.6655881;0.4429273;-9.603143
O;353.47305;-175.7496;-55.88947
A;-0.60094464;0.5530606;-10.757148
O;353.82846;-175.78009;-52.87712
A;0.35913026;0.38067806;-10.053253
O;354.73172;-175.91179;-47.482857
A;1.1300632;0.095768064;-10.998962
O;357.56525;-176.42447;-42.278526
