A;-0.35913026;-0.24899697;9.739613
O;14.859321;1.9971886;-5.1890483
A;-1.388637;-0.10534488;9.835381
O;15.4825;1.8138677;-5.145095
A;-0.30885202;-0.11731588;9.514558
O;15.305546;1.6607549;-4.7744603
A;-0.94331545;-0.095768064;9.634268
O;15.424649;1.6479229;-4.814832
A;-0.78529817;-0.16280572;9.739613
O;15.155514;1.8739307;-5.188316
A;-0.90740246;-0.29688102;9.80665
O;14.974273;1.9715971;-5.7504554
A;-0.80205756;-0.17238252;9.277532
O;14.755981;1.6985679;-6.629768
A;-2.0757728;0.08619126;9.289502
O;14.5423765;1.4236108;-8.129464
A;-1.8962077;-0.51475334;9.725247
O;13.842399;1.8981922;-9.974197
A;-2.791639;-0.11731588;9.212888
O;12.998427;2.162329;-12.325092
A;-2.825158;-0.4165911;8.89446
O;11.946258;2.873112;-16.103941
A;-4.2784386;-0.6464345;8.731653
O;11.347813;3.7937236;-19.798246
A;-5.765238;-0.46926352;7.809886
O;11.028898;3.9909708;-24.696005
A;-5.6359506;-0.7661445;7.9367785
O;10.473502;4.0266714;-27.800518
A;-6.8282633;-1.0845734;7.599196
O;10.108082;4.515399;-33.632725
A;-7.2592196;-0.90021986;6.2871737
O;9.6733055;4.7697253;-36.71125
A;-8.145074;-0.45010993;5.0302176
O;9.26336;4.524151;-40.657
A;-8.76996;-0.59855044;4.6662993
O;8.650077;4.357399;-44.40952
A;-8.760384;-0.59376204;4.0557775
O;7.747893;4.5310364;-48.911686
A;-8.810662;-0.34715924;2.336741
O;7.5199957;4.3830733;-52.343792
A;-9.380483;-0.5291186;2.6144683
O;6.93399;4.546542;-56.256996
A;-9.627085;-0.28491;0.7254431
O;6.2031345;4.1029935;-60.43797
A;-9.351752;-0.16998832;-0.076614454
O;5.8802805;4.5168366;-66.140236
A;-9.720459;-0.31603462;-2.4133554
O;6.3056464;4.655028;-71.57264
A;-9.167398;-0.39025488;-2.89459
O;6.1159987;4.3568616;-75.50284
A;-8.791509;-0.033518825;-4.829105
O;5.885531;3.9389894;-81.66304
A;-8.128315;0.35673606;-6.0046577
O;5.5771523;3.2427385;-85.99623
A;-7.338228;0.38307226;-6.7229185
O;7.660912;177.52934;-88.02648
A;-6.481104;0.59136784;-8.192958
O;8.316973;177.65001;-83.42149
A;-5.815516;0.49081135;-8.185776
O;6.67988;178.35878;-76.982445
A;-4.7907977;0.34955344;-8.219295
O;6.3006787;179.0725;-73.16169
A;-3.809175;0.46686932;-9.433155
O;7.8265467;179.93266;-67.62021
A;-2.2888567;0.2657564;-9.639056
O;8.202956;-179.08429;-60.861008
A;-0.8379706;0.2753332;-9.65821
O;8.558559;-178.63275;-55.14554
A;0.25857377;0.4429273;-10.505757
O;9.131895;-178.03078;-50.48985
A;1.5035586;0.33039984;-9.543288
O;5.2575717;-176.3769;-44.66509
A;2.765303;-0.009576807;-9.378088
O;6.990607;-176.77357;-42.097637
