A;-0.8355764;1.1300632;9.294291
O;348.66092;-16.28526;-8.874274
A;0.8619126;0.6560113;9.794679
O;348.66092;-16.28526;-8.874274
A;0.19393034;0.6991069;9.483433
O;348.66092;-16.28526;-8.874274
A;0.17956513;0.6919243;9.528923
O;348.66092;-16.28526;-8.874274
A;0.074220255;0.79726917;9.160215
O;348.66092;-16.28526;-8.874274
A;-0.20590134;0.85473;10.350134
O;348.66092;-16.28526;-8.874274
A;-0.08379706;0.6943185;9.995792
O;348.66092;-16.28526;-8.874274
A;-0.45489833;0.61530983;9.49301
O;348.66092;-16.28526;-8.874274
A;-0.6775591;0.7469909;9.473856
O;348.66092;-16.28526;-8.874274
A;-2.0207062;1.42455;9.67018
O;348.66092;-16.28526;-8.874274
A;-1.508347;1.4077905;9.227253
O;348.66092;-16.28526;-8.874274
A;-2.0638018;1.8698715;9.16261
O;348.66092;-16.28526;-8.874274
A;-2.5881321;2.456451;8.9998045
O;348.66092;-16.28526;-8.874274
A;-3.3279405;2.7461493;8.892065
O;348.66092;-16.28526;-8.874274
A;-4.220978;3.6822822;7.6255326
O;348.66092;-16.28526;-8.874274
A;-4.1299977;4.4077253;7.1969705
O;348.66092;-16.28526;-8.874274
A;-5.08289;5.0421886;6.43322
O;348.66092;-16.28526;-8.874274
A;-5.133168;5.74369;5.327099
O;348.66092;-16.28526;-8.874274
A;-6.0262055;5.971139;5.473145
O;348.66092;-16.28526;-8.874274
A;-6.3206925;6.4978633;4.0797195
O;348.66092;-16.28526;-8.874274
A;-6.033388;7.275979;1.8435353
O;348.66092;-16.28526;-8.874274
A;-5.5737014;7.7308774;0.4309563
O;348.66092;-16.28526;-8.874274
A;-5.9878983;8.1881695;0.17717093
O;348.66092;-16.28526;-8.874274
A;-5.0062757;8.135497;-0.3184288
O;348.66092;-16.28526;-8.874274
A;-3.466804;8.180987;-3.0095115
O;348.66092;-16.28526;-8.874274
A;-3.430891;8.379706;-3.0119057
O;348.66092;-16.28526;-8.874274
A;-2.042254;8.101978;-4.951209
O;348.66092;-16.28526;-8.874274
A;-1.3215994;7.7691846;-5.2049947
O;348.66092;-16.28526;-8.874274
A;0.45968673;7.314286;-6.591237
O;348.66092;-16.28526;-8.874274
A;0.49320555;6.8809357;-7.067683
O;348.66092;-16.28526;-8.874274
A;1.3790601;6.3925185;-7.8888946
O;348.66092;-16.28526;-8.874274
A;1.9728222;5.861006;-7.2113357
O;348.66092;-16.28526;-8.874274
A;2.9951463;5.1642933;-7.807492
O;348.66092;-16.28526;-8.874274
A;4.0174704;4.414908;-7.9343843
O;348.66092;-16.28526;-8.874274
A;4.096479;3.8642416;-7.398083
O;348.66092;-16.28526;-8.874274
A;4.675876;2.930503;-8.159439
O;348.66092;-16.28526;-8.874274
A;5.0038815;2.5474305;-8.128315
O;348.66092;-16.28526;-8.874274
A;5.925649;1.9153614;-8.128315
O;348.66092;-16.28526;-8.874274
A;6.2129536;1.6950948;-8.329428
O;348.66092;-16.28526;-8.874274
A;4.8698063;3.4620156;-10.206482
O;348.66092;-16.28526;-8.874274
