A;-2.0973208;1.0486604;-9.801862
O;16.058174;-167.81053;-16.930832
A;-2.1643584;1.3431472;-9.315839
O;16.58818;-167.89502;-16.79946
A;-2.1906946;1.1204864;-10.101137
O;18.777447;-168.08116;-17.259773
A;-2.8778305;1.1803415;-9.351752
O;22.088263;-168.34511;-20.14158
A;-3.6870706;1.0223241;-9.085996
O;30.469412;-169.1724;-23.193773
A;-3.7301662;0.5674258;-9.050082
O;42.103897;-170.37189;-26.335606
A;-4.951209;0.5626374;-8.731653
O;46.54765;-170.91656;-30.813112
A;-5.415684;0.5291186;-7.4004774
O;46.794918;-170.98643;-37.84027
A;-7.0605006;0.533907;-7.165846
O;50.043034;-171.40413;-44.922
A;-7.9104424;0.5770026;-6.14831
O;48.599144;-171.15398;-52.889866
A;-8.588001;0.48123455;-4.9105077
O;46.757133;-170.86372;-57.778736
A;-8.698134;0.6727707;-4.6591167
O;48.27974;-170.99374;-65.10136
A;-8.9279785;0.33997664;-2.9999347
O;51.82969;-171.4674;-71.376495
A;-9.923966;0.32321724;-1.376666
O;57.87563;-172.50403;-77.54961
A;-9.794679;0.29688102;-0.92895025
O;69.2911;-172.9696;-84.468056
A;-9.878476;0.107739076;0.2896984
O;77.246445;-6.213418;-89.914795
A;-10.180145;-0.11731588;2.2218192
O;77.04383;-5.394237;-82.63727
A;-9.294291;0.093373865;3.2465374
O;76.37282;-5.883826;-74.62097
A;-8.329428;0.6392518;3.145981
O;76.13942;-6.8754177;-66.710976
A;-7.019799;0.095768064;5.755661
O;75.27262;-7.5856004;-56.917328
A;-7.0006456;0.12928689;7.6853876
O;75.655045;-7.2125254;-51.218353
A;-5.434838;0.30166942;8.746018
O;74.986565;-7.952348;-42.430622
A;-4.876989;0.31364042;7.9631147
O;76.41044;-9.271634;-36.133045
A;-4.084508;0.5722142;8.506598
O;75.59247;-8.1926985;-31.86256
A;-3.0789435;0.47644615;7.8649526
O;76.23868;-7.063096;-26.535522
A;-2.6503813;0.15801731;9.524135
O;76.87994;-4.7139983;-22.283796
A;-0.7517793;-0.090979666;9.871294
O;77.75569;-5.3541274;-18.295305
A;-1.520318;0.25857377;10.304645
O;78.2848;-5.447086;-16.162285
A;-0.2873042;0.007182605;9.504981
O;77.54915;-5.5888968;-14.851333
A;-0.63206923;-0.19871874;10.13705
O;77.06471;-5.0150113;-14.77785
A;-0.8810662;0.079008654;9.600749
O;76.86225;-4.984884;-14.723863
