A;-0.61052144;1.3479356;-9.653421
O;358.43866;-131.50134;-35.63185
A;-0.5482722;1.4460979;-9.555259
O;358.5693;-131.43121;-35.829243
A;-0.91458505;1.5969325;-10.041282
O;359.17435;-131.58884;-36.04617
A;-0.80924016;1.3790601;-9.753978
O;0.37813637;-131.4354;-36.41716
A;-0.90500826;1.1492168;-9.739613
O;2.9473634;-131.75337;-37.144287
A;-2.0925324;1.2545617;-9.7803135
O;10.49847;-132.28598;-41.55021
A;-3.2513258;1.2952632;-9.294291
O;20.074476;-132.32692;-47.585705
A;-3.940856;1.151611;-8.932767
O;26.494728;-132.24152;-51.43964
A;-4.6902413;0.78290397;-7.831434
O;31.533953;-132.96407;-53.830124
A;-5.9448028;0.7613561;-8.178593
O;41.52836;-133.99873;-59.219128
A;-6.754043;0.5674258;-8.145074
O;47.829514;-134.63765;-62.141464
A;-6.993463;0.30885202;-7.0006456
O;54.017185;-134.91634;-65.795395
A;-7.6015906;0.050278235;-5.6670756
O;65.42918;-135.68092;-72.7388
A;-8.726865;0.10055647;-4.24492
O;73.68415;-135.9583;-78.450584
A;-9.093178;0.050278235;-2.0518308
O;82.829315;-136.12679;-86.22728
A;-9.868899;0.17477672;-1.2378023
O;88.65954;-43.301357;-86.02254
A;-9.548077;0.02873042;0.40940848
O;90.202866;-43.28062;-80.89747
A;-8.626308;-0.10534488;2.3463178
O;91.326485;-43.757633;-74.42084
A;-9.440337;0.15801731;2.920926
O;92.47801;-43.794098;-70.78799
A;-9.069236;0.39983168;4.10845
O;93.64614;-43.945736;-65.64394
A;-8.305486;0.31364042;4.644751
O;94.64928;-44.080276;-61.765675
A;-7.654263;0.39264908;5.631162
O;95.70476;-43.966145;-57.095657
A;-7.0126166;0.19393034;6.7923503
O;96.605865;-44.027065;-51.784264
A;-6.517017;0.16759412;7.795521
O;97.330864;-43.878483;-44.831577
A;-5.4204726;0.21308395;7.85777
O;98.122734;-43.71873;-40.569683
A;-4.537012;0.15322891;8.4826565
O;98.6055;-43.710842;-36.770786
A;-3.2872388;0.272939;9.02614
O;98.58948;-44.161583;-30.489872
A;-2.4995465;0.16759412;9.332599
O;98.67774;-44.470974;-26.559793
A;-2.231396;-0.17717093;9.581595
O;98.92973;-43.733402;-23.283272
A;-1.2761095;0.22744916;9.421184
O;98.539474;-43.599354;-19.004915
A;-0.8451532;-0.047884032;9.921572
O;99.55995;-43.23218;-17.027658
A;0.34715924;0.062249243;9.260772
O;99.89938;-43.21471;-16.025713
A;-0.06943185;-0.09816227;9.718064
O;100.38238;-43.276264;-15.334258
A;0.1364695;0.035913024;9.545682
O;100.4216;-43.204308;-15.121788
A;-0.07182605;0.08379706;9.629479
O;100.607;-42.96139;-15.509682
A;-0.5602432;-0.16280572;9.7324295
O;100.86835;-42.7929;-15.663572
A;0.16759412;-0.20829555;9.619903
O;100.72409;-42.731438;-15.752742
A;-0.17717093;-0.10295067;9.653421
O;100.7838;-42.739758;-15.978008
