A;-0.02633622;0.6991069;8.750807
O;347.82117;0.04052381;-2.1166642
A;-0.007182605;0.32800564;10.048465
O;347.82117;0.04052381;-2.1166642
A;-0.050278235;0.40701428;9.962274
O;347.82117;0.04052381;-2.1166642
A;-0.30645782;0.33997664;9.677363
O;347.82117;0.04052381;-2.1166642
A;0.2753332;0.37110126;9.3733
O;347.82117;0.04052381;-2.1166642
A;0.10534488;0.17477672;9.797073
O;347.82117;0.04052381;-2.1166642
A;-0.088585466;0.521936;9.205706
O;347.82117;0.04052381;-2.1166642
A;-1.8028339;0.5482722;9.962274
O;347.82117;0.04052381;-2.1166642
A;-1.1324574;1.0199299;10.773908
O;347.82117;0.04052381;-2.1166642
A;-1.163582;1.2737153;9.176975
O;347.82117;0.04052381;-2.1166642
A;-2.4372973;1.733402;9.124303
O;347.82117;0.04052381;-2.1166642
A;-3.526659;2.4013844;9.069236
O;347.82117;0.04052381;-2.1166642
A;-4.7165775;3.3399115;7.7548194
O;347.82117;0.04052381;-2.1166642
A;-4.6926355;3.7684734;8.018182
O;347.82117;0.04052381;-2.1166642
A;-4.5202527;4.537012;6.5744777
O;347.82117;0.04052381;-2.1166642
A;-5.2840033;5.351041;6.325481
O;347.82117;0.04052381;-2.1166642
A;-5.686229;6.1076083;4.146757
O;347.82117;0.04052381;-2.1166642
A;-6.555324;6.7348895;4.175488
O;347.82117;0.04052381;-2.1166642
A;-6.459556;7.053318;2.468422
O;347.82117;0.04052381;-2.1166642
A;-5.6000376;8.042124;-0.30645782
O;347.82117;0.04052381;-2.1166642
A;-5.3558292;8.169016;-0.7326257
O;347.82117;0.04052381;-2.1166642
A;-3.6128504;8.118738;-3.845088
O;347.82117;0.04052381;-2.1166642
A;-4.1635165;8.24563;-4.1036615
O;347.82117;0.04052381;-2.1166642
A;-2.528277;7.6853876;-6.1076083
O;347.82117;0.04052381;-2.1166642
A;-1.4317327;7.007828;-6.0621185
O;347.82117;0.04052381;-2.1166642
A;-0.059855044;6.6486983;-7.800309
O;347.82117;0.04052381;-2.1166642
A;0.7374141;6.0477533;-7.776367
O;347.82117;0.04052381;-2.1166642
A;1.5298948;5.245696;-9.703699
O;347.82117;0.04052381;-2.1166642
A;2.2481554;4.606444;-7.759608
O;347.82117;0.04052381;-2.1166642
A;2.1523874;3.359065;-6.471527
O;347.82117;0.04052381;-2.1166642
A;6.181829;1.1300632;-9.768343
O;347.82117;0.04052381;-2.1166642
A;4.5992613;2.006341;-8.7771435
O;347.82117;0.04052381;-2.1166642
A;5.1810527;1.2880806;-9.531317
O;347.82117;0.04052381;-2.1166642
